timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
9032,-0.98,-0.03,-0.17,-7.02,-0.73,1.46
9041,-0.98,-0.02,-0.17,-8.91,-0.06,0.92
9049,-0.97,-0.01,-0.17,-10.01,0.55,0.92
9058,-0.97,-0.02,-0.17,-10.56,0.67,0.85
9067,-0.98,-0.03,-0.17,-10.86,1.10,0.73
9076,-0.98,-0.04,-0.16,-11.78,1.77,0.55
9084,-0.99,-0.07,-0.17,-12.82,2.38,0.31
9093,-1.00,-0.11,-0.16,-12.63,2.69,0.06
9102,-0.99,-0.13,-0.15,-10.56,2.56,0.12
9110,-0.98,-0.12,-0.15,-7.20,2.56,0.31
9119,-0.99,-0.10,-0.15,-3.72,2.38,0.55
9128,-0.99,-0.08,-0.15,-1.04,2.26,0.37
9137,-0.99,-0.05,-0.13,-0.12,1.95,0.06
9145,-0.99,-0.04,-0.13,0.12,2.26,-0.12
9154,-1.00,-0.05,-0.13,0.12,2.32,-0.12
9163,-1.01,-0.07,-0.12,-0.06,1.77,0.06
9171,-1.01,-0.08,-0.12,0.12,0.92,-0.12
9180,-1.00,-0.09,-0.12,1.16,-0.24,-0.18
9189,-1.00,-0.08,-0.12,2.32,-0.79,-0.31
9197,-0.99,-0.04,-0.12,3.91,-1.16,-0.12
9206,-0.98,0.00,-0.12,5.31,-1.77,0.06
9215,-0.96,0.06,-0.12,4.64,-2.44,0.43
9223,-0.99,0.09,-0.15,2.75,-2.38,0.85
9232,-1.02,0.05,-0.16,0.06,-1.95,0.67
9241,-1.00,-0.04,-0.15,-4.82,-1.89,0.31
9250,-0.97,-0.13,-0.15,-7.69,-1.89,-0.06
9258,-0.98,-0.17,-0.17,-5.68,-1.65,-0.12
9267,-0.99,-0.18,-0.16,-1.16,-1.46,-0.24
9276,-0.98,-0.14,-0.15,1.83,-1.46,-0.31
9285,-0.97,-0.09,-0.16,3.42,-1.22,-0.37
9293,-0.99,-0.06,-0.17,3.97,-1.34,-0.85
9302,-1.00,-0.05,-0.17,4.76,-1.65,-0.98
9311,-0.99,-0.04,-0.17,4.46,-1.22,-1.34
9320,-1.00,-0.05,-0.18,4.21,-0.43,-1.65
9328,-0.99,-0.07,-0.17,4.09,0.00,-2.14
9337,-0.99,-0.09,-0.15,3.54,0.49,-2.38
9346,-0.98,-0.09,-0.14,3.30,0.67,-2.75
9354,-0.98,-0.07,-0.13,4.70,0.67,-2.44
9363,-0.98,-0.02,-0.13,5.92,0.31,-2.08
9371,-0.98,0.04,-0.15,6.35,-0.06,-1.71
9381,-0.98,0.05,-0.17,5.62,-0.06,-1.40
9389,-0.99,0.02,-0.18,4.09,0.31,-1.34
9398,-0.98,-0.03,-0.18,2.32,0.61,-1.65
9407,-0.98,-0.07,-0.17,0.67,1.34,-1.77
9415,-0.98,-0.09,-0.16,0.00,1.95,-1.71
9424,-0.98,-0.10,-0.16,0.98,1.95,-1.89
9433,-0.98,-0.09,-0.16,3.11,1.71,-1.77
9441,-0.98,-0.09,-0.15,5.31,1.59,-2.01
9450,-0.98,-0.09,-0.15,6.96,1.53,-2.32
9459,-0.98,-0.07,-0.13,8.24,1.40,-2.26
9467,-0.99,-0.04,-0.14,9.28,1.28,-2.20
9476,-0.99,-0.02,-0.14,9.83,1.22,-2.20
9485,-0.99,-0.02,-0.14,9.46,0.92,-2.44
9493,-0.99,-0.04,-0.15,8.42,0.98,-2.75
9502,-0.98,-0.06,-0.14,7.81,0.92,-3.17
